"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
17097,"바보야","강성옥","(주)씨타마운틴픽쳐스",2011-04-21,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","73분 0초","안성기","금동수","김형진",70,406,3414,4,"안성기,금동수,김형진",257,1185015.14285714,0.229086935623746,17097,-0.546476361289028,17097,-0.546476361289028,0,17097,-0.561029398260622
17014,"길","정인봉","(주)더블앤조이픽쳐스",2017-05-11,"한국","드라마","12세이상관람가","다양성영화","예술,독립 영화","86분 52초","김혜자","송재호","허진",2,3,391,5,"김혜자,송재호,허진",1172,161566.5,-0.450540492488122,828682.5,-0.00753796911132096,661079.5,-0.118835782273533,0,17014,-0.56107122801988
16859,"잉투기","엄태화","CGV아트하우스",2013-11-14,"한국","액션","15세이상관람가","다양성영화","예술영화","98분 55초","엄태구","류혜영","권율",2,8,1356,11,"엄태구,류혜영,권율",1472,744432.5,-0.0634847049031406,16859,-0.546634406667288,343555.25,-0.329689732685944,0,263868.5,-0.436663224323661
16828,"명왕성","신수원","(주)싸이더스",2013-07-11,"한국","드라마","15세이상관람가","다양성영화","예술,독립 영화","107분 19초","이다윗","성준","김꽃비",1,3,305,7,"이다윗,성준,김꽃비",1107,263902.333333333,-0.382583746736957,483425.75,-0.23680785840025,16340.3333333333,-0.54697883048882,0,18655,-0.560244208321777
16646,"여배우는 오늘도","문소리","(주)메타플레이",2017-09-14,"한국","드라마","15세이상관람가","다양성영화","예술,독립 영화","70분 30초","문소리","성병숙","윤상화",1,2,469,9,"문소리,성병숙,윤상화",950,1080900.66666667,0.159949071035826,16646,-0.54677585064027,16646,-0.54677585064027,0,16646,-0.561256690085025
16626,"산타바바라","조성규","(주)나이너스엔터테인먼트",2014-07-16,"한국","멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","98분 43초","이상윤","윤진서","이솜",3,8,1411,7,"이상윤,윤진서,이솜",1433,539019,-0.199890815438131,31671.3333333333,-0.536798184715237,185436.4,-0.434689537132904,0,14297.5,-0.562440270682829
16577,"7년-그들이 없는 언론","김진혁","(주)인디플러그",2017-01-12,"한국","다큐멘터리","12세이상관람가","다양성영화","예술,독립 영화","110분 29초","강지웅","권성민","권석재",10,19,2683,1,"강지웅,권성민,권석재",1424,16577,-0.546821670518841,16577,-0.546821670518841,16577,-0.546821670518841,0,16577,-0.561291464222239
16385,"마돈나","신수원","(주)리틀빅픽쳐스",2015-07-02,"한국","드라마","청소년관람불가","다양성영화","예술영화","120분 18초","서영희","권소현","김영민",6,8,1727,7,"서영희,권소현,김영민",1596,117000,-0.480135153623625,18992,-0.545217974768844,27289.3333333333,-0.539708079032622,0,18655,-0.560244208321777
14954,"MB의 추억","김재환","스튜디오느림보",2012-10-18,"한국","다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","65분 0초","안석환","박문진","강수현",1,7,441,10,"안석환,박문진,강수현",257,16882,-0.546619133374431,14954,-0.547899433749584,14954,-0.547899433749584,0,16601,-0.561279368870165
14916,"사랑이 이긴다","민병훈","(주)리틀빅픽쳐스",2015-09-10,"한국","가족","15세이상관람가","다양성영화","예술,독립 영화","100분 15초","최정원","장현성","오유진",12,25,3256,9,"최정원,장현성,오유진",2733,761000,-0.0524829536244347,14916,-0.547924667885609,14916,-0.547924667885609,0,16159.5,-0.561501872951038
14665,"안녕?! 오케스트라","이철하","(주)영화사 진진",2013-11-28,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","84분 39초","리처드 용재 오닐","김효정","김현숙",3,12,3916,11,"리처드 용재 오닐,김효정,김현숙",418,14665,-0.548091345994615,14665,-0.548091345994615,14665,-0.548091345994615,0,538038.5,-0.29848894606099
14461,"공정사회","이지승","(주)엣나인필름",2013-04-18,"한국","드라마","청소년관람불가","다양성영화","예술,독립 영화","74분 55초","장영남","마동석","황태광",4,16,1512,4,"장영남,마동석,황태광",764,3334649,1.65656465021985,1974657.0625,0.753453556969789,14461,-0.548226813461695,0,16473,-0.561343877414563
14423,"춘몽","장률","(주)프레인글로벌,(주)스톰픽쳐스코리아",2016-10-13,"한국","드라마","15세이상관람가","다양성영화","예술영화","101분 14초","한예리","양익준","박정범",3,9,627,10,"한예리,양익준,박정범",1493,748098.6,-0.0610502084273377,16346.6666666667,-0.546974624799482,12754,-0.549360357414178,0,38588.5,-0.550198262464283
14386,"무수단","구모","오퍼스픽쳐스",2016-03-03,"한국","미스터리","15세이상관람가","상업영화","일반영화","87분 5초","이지아","김민준","도지한",5,8,1496,3,"이지아,김민준,도지한",2179,14386,-0.548276617677534,707635.75,-0.0879198152918366,1034166.5,0.128914957386557,0,14386,-0.562395669072053
14289,"브링 홈: 아버지의 땅","텐진 체탄 초클리","(주)드림팩트엔터테인먼트",2016-09-01,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","83분 44초","텐진 릭돌","김민종","박태준",1,3,736,9,"텐진 릭돌,김민종,박태준",416,14289,-0.548341031130018,14289,-0.548341031130018,14289,-0.548341031130018,0,14289,-0.562444554453355
14188,"아티스트 봉만대","봉만대","씨너스엔터테인먼트(주)",2013-08-29,"한국","코미디","청소년관람불가","상업영화","일반영화","101분 31초","봉만대","곽현화","성은",4,15,3353,8,"봉만대,곽현화,성은",1380,14188,-0.548408100807347,14188,-0.548408100807347,14188,-0.548408100807347,0,14188,-0.562495455726669
13827,"위로공단","임흥순","(주)엣나인필름",2015-08-13,"한국","다큐멘터리","15세이상관람가","다양성영화","예술영화","94분 33초","강명자","김영미","김진숙",3,17,1940,8,"강명자,김영미,김진숙",610,13827,-0.548647825099583,13827,-0.548647825099583,13827,-0.548647825099583,0,13827,-0.562677389980792
13424,"임을 위한 행진곡","박기복","(주)알앤오엔터테인먼트",2018-05-16,"한국","드라마","15세이상관람가","다양성영화","예술영화","104분 34초","김꽃비","김부선","전수현",5,31,5892,5,"김꽃비,김부선,전수현",1942,16340.3333333333,-0.54697883048882,13424,-0.548915439752688,13424,-0.548915439752688,0,13424,-0.562880491101045
13234,"봄","조근현","필라멘트픽쳐스",2014-11-20,"한국","드라마","청소년관람불가","다양성영화","예술영화","102분 21초","박용우","김서형","이유영",29,46,3349,11,"박용우,김서형,이유영",1117,813266,-0.01777539169096,13234,-0.549041610432812,304580,-0.355571489530693,0,865583,-0.133415360743824
13194,"파닥파닥","이대희","씨제이이앤엠(주),㈜인디스토리",2012-07-25,"한국","애니메이션","12세이상관람가","다양성영화","예술,독립 영화","78분 0초","김현지","안영미","현경수",1,5,502,7,"김현지,안영미,현경수",511,42262,-0.529765386734712,16684.5,-0.546750284476139,13194,-0.549068172681259,1,13194,-0.562996404891761
13193,"귀향, 끝나지 않은 이야기","조정래","커넥트픽쳐스(주)",2017-09-14,"한국","드라마","15세이상관람가","다양성영화","독립영화","96분 0초","박지희","강하나","서미지",4,15,3772,9,"박지희,강하나,서미지",1570,13193,-0.54906883673747,1799858,0.637377153808421,13193,-0.54906883673747,0,1205692.66666667,0.0379907293529202
13130,"돌아온다","허철","(주)더블앤조이픽쳐스",2017-12-07,"한국","드라마","12세이상관람가","다양성영화","예술,독립 영화","95분 5초","김유석","손수현","리우진",3,18,2612,12,"김유석,손수현,리우진",987,13130,-0.549110672278774,13130,-0.549110672278774,13130,-0.549110672278774,0,13130,-0.56302865916396
13118,"48미터","민백두","씨제이이앤엠(주)",2013-07-04,"한국","드라마","15세이상관람가","다양성영화","예술영화","97분 0초","박효주","이진희","하석",1,1,326,7,"박효주,이진희,하석",549,117508.666666667,-0.479797370364206,13118,-0.549118640953309,13118,-0.549118640953309,1,13118,-0.563034706839997
12943,"안녕, 전우치! 도술로봇대결전","김대창","(주)리틀빅픽쳐스",2015-10-08,"한국","애니메이션","전체관람가","다양성영화","예술영화","88분 15초","김율","김새해","정선혜",3,5,850,10,"김율,김새해,정선혜",278,12943,-0.549234850790265,12943,-0.549234850790265,12943,-0.549234850790265,0,12943,-0.563122902115541
12901,"용순","신준","롯데쇼핑㈜롯데엔터테인먼트",2017-06-08,"한국","드라마","15세이상관람가","다양성영화","예술,독립 영화","104분 28초","이수경","최덕문","박근록",2,6,1419,6,"이수경,최덕문,박근록",1236,12901,-0.549262741151134,12901,-0.549262741151134,12901,-0.549262741151134,1,12901,-0.563144068981672
12767,"아유레디?","허원","(주)나이너스엔터테인먼트",2013-09-26,"한국","다큐멘터리","12세이상관람가","다양성영화","예술영화","87분 46초","장광","고형원","성현경",2,4,813,9,"장광,고형원,성현경",288,117368.333333333,-0.479890559585841,12767,-0.549351724683432,12767,-0.549351724683432,0,12767,-0.563211601364089
12694,"시선","이장호","(주)나이너스엔터테인먼트",2014-04-16,"한국","드라마","12세이상관람가","다양성영화","예술영화","88분 40초","오광록","박용식","김민경",3,13,2224,4,"오광록,박용식,김민경",563,12694,-0.549400200786848,12694,-0.549400200786848,135205,-0.468046010299114,0,12694,-0.563248391393316
12547,"시인의 사랑","김양희","CGV아트하우스",2017-09-14,"한국","드라마","15세이상관람가","다양성영화","예술,독립 영화","109분 27초","양익준","전혜진","정가람",4,13,1349,9,"양익준,전혜진,정가람",1523,16346.6666666667,-0.546974624799482,2183772.66666667,0.892318072771086,12547,-0.549497817049892,0,12547,-0.563322475424773
12536,"플레이","남다정","(주)영화사 진진",2011-06-23,"한국","드라마","전체관람가","다양성영화","예술영화","99분 0초","임헌일","이현재","정은채",2,9,1873,6,"임헌일,이현재,정은채",437,12536,-0.549505121668215,12536,-0.549505121668215,50155.3333333333,-0.524523769707806,0,12536,-0.563328019127807
12425,"소나기","안재훈","(주)리틀빅픽쳐스",2017-08-31,"한국","애니메이션","전체관람가","다양성영화","예술,독립 영화","48분 10초","노강민","신은수","최상현",5,13,1407,8,"노강민,신은수,최상현",778,172092.5,-0.443550636809254,261651.5,-0.384078426592285,12425,-0.549578831907656,0,12425,-0.563383960131152
12203,"어우동: 주인 없는 꽃","이수성","(주)드림팩트엔터테인먼트",2015-01-29,"한국","멜로/로맨스","청소년관람불가","상업영화","일반영화","101분 16초","백도빈","송은채","여욱환",3,20,3280,1,"백도빈,송은채,여욱환",625,12203,-0.549726252386537,12203,-0.549726252386537,12203,-0.549726252386537,0,12203,-0.563495842137843
12103,"타투","이서","와이드 릴리즈(주)",2015-12-10,"한국","스릴러","청소년관람불가","상업영화","일반영화","92분 26초","송일국","윤주희","권현상",1,2,517,12,"송일국,윤주희,권현상",1620,11944,-0.549898242945233,12103,-0.549792658007655,12103,-0.549792658007655,0,21871.5,-0.558623179157273
12033,"고양이 춤","윤기형","㈜인디스토리",2011-11-17,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","76분 0초","이용한","강영미","윤기형",2,11,701,11,"이용한,강영미,윤기형",521,12033,-0.549839141942438,12033,-0.549839141942438,12033,-0.549839141942438,0,12033,-0.563581517548371
11999,"오 마이 파파","박혁지","(주)모멘텀엔터테인먼트",2016-11-10,"한국","다큐멘터리","전체관람가","다양성영화","예술영화","96분 30초","조미혜","박노필","박혁지",3,6,1545,11,"조미혜,박노필,박혁지",790,11999,-0.549861719853618,11999,-0.549861719853618,11999,-0.549861719853618,0,20736,-0.559195440502305
11969,"내가 고백을 하면","조성규","(주)마인스 엔터테인먼트",2012-11-15,"한국","멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","100분 0초","김태우","예지원","안지혜",4,6,1358,11,"김태우,예지원,안지혜",414,80575,-0.504323401115816,30182.5,-0.537786853737647,11969,-0.549881641539953,0,14297.5,-0.562440270682829
11887,"내 친구 정일우","김동원","(주)시네마달",2017-10-26,"한국","다큐멘터리","전체관람가","다양성영화","예술,독립 영화","84분 27초","김동원","박문수","박준",7,20,1779,10,"김동원,박문수,박준",477,11887,-0.54993609414927,11887,-0.54993609414927,11887,-0.54993609414927,0,606763.5,-0.263853401422254
11785,"현기증","이돈구","메가박스중앙(주)플러스엠",2014-11-06,"한국","가족","청소년관람불가","다양성영화","예술영화","93분 42초","김영애","송일국","도지원",3,5,847,11,"김영애,송일국,도지원",999,4188663.25,2.22367811736761,11944,-0.549898242945233,11785,-0.55000382788281,0,11785,-0.563706502853142
11735,"부릉! 부릉! 브루미즈: 스피더의 모험 일기","이영준","(주)삼지애니메이션",2016-12-15,"한국","애니메이션","전체관람가","다양성영화","예술영화","60분 0초","양정화","엄상현","이소영",5,6,1046,12,"양정화,엄상현,이소영",297,79176.5,-0.505252083727149,66366.25,-0.513758809806403,55846.5,-0.520744515133952,0,95434.75,-0.521549287136241
11666,"소명 하늘의 별","신현원","(주)에스피엠",2013-03-21,"한국","다큐멘터리","12세이상관람가","다양성영화","예술영화","75분 0초","송채환","조태환","오순옥",1,1,214,3,"송채환,조태환,오순옥",857,11666,-0.55008285057194,11666,-0.55008285057194,11666,-0.55008285057194,0,21465.5,-0.558827792196536
11655,"범죄소년","강이관","타임스토리그룹(주)",2012-11-22,"한국","드라마","15세이상관람가","다양성영화","예술영화","108분 0초","이정현","서영주","전예진",3,13,2771,11,"이정현,서영주,전예진",885,271016.333333333,-0.377859650850631,23197.5,-0.542425286372731,11655,-0.550090155190263,0,11655,-0.563772019343547
