y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count
1,여배우의 이중생활,재키 카투,주식회사 풍경소리,2016-06-09,프랑스,멜로/로맨스,청소년관람불가,상업영화,일반영화,83분 56초,오렐리 우그나데,장-마리 갈리,,,,
1,여배우의 실제정사,하야시카와 케이테루,(주)도키엔터테인먼트,2016-10-01,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 40초,아리무라 치카,,,,,
1,여마사지사를 성희롱,드래곤 니시카와,(주)도키엔터테인먼트,2018-06-01,일본,성인물(에로),청소년관람불가,상업영화,일반영화,55분 8초,,,,,,
1,여대생의 새로운 경험,카츠야마 시게오,(주)영진크리에이티브,2016-02-07,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,57분 7초,미야우치 츠구미,키리시마 료코,,,,
1,여대생들의 남자사냥,카츠야마 시게오,(주)영진크리에이티브,2016-09-30,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,60분 41초,,,,,,
1,여닌자:음기로 가득찬 자매,H.카와사키,(주)영진크리에이티브,2018-05-28,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,62분 55초,,,,,,
1,여관주인과 재혼한 아내의 딸,긴 류지,(주)도키엔터테인먼트,2018-02-15,일본,성인물(에로),청소년관람불가,상업영화,일반영화,64분 6초,,,,,,
1,여경비원의 야한순찰,쿠니자와 미노루,(주)도키엔터테인먼트,2016-10-27,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 25초,,,,,,
1,여강사: 교실 정사,나가에 타카미,(주)영진크리에이티브,2018-04-30,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,50분 20초,,,,,,
1,여감옥의 교도관 - 꿀잼,하세가와 쿠니히로,(주)도키엔터테인먼트,2016-01-13,일본,성인물(에로),청소년관람불가,상업영화,일반영화,63분 19초,타치바나 리코,,,,,
1,여간호사의 쾌감,타나카 야스후미,(주)도키엔터테인먼트,2017-01-02,일본,성인물(에로),청소년관람불가,상업영화,,,,,,,,
1,엘에이 문라이트,데이브 힐,주식회사 레드아이스,2018-01-24,미국,코미디,15세이상관람가,상업영화,일반영화,89분 0초,켈렌 콜먼,제이 헤르난데즈,,,,
1,엘리트,마크 칸투,주식회사 레드아이스,2018-05-29,미국,액션,15세이상관람가,상업영화,일반영화,89분 0초,,,,,,
1,엘리베이터에서 색다른 경험,크왓치,(주)플라이어,2018-04-19,일본,드라마,청소년관람불가,상업영화,일반영화,60분 9초,카사이 아미,,,,,
1,엘리미네이터,제임스 넌,(주)홈초이스,2017-01-05,영국,액션,청소년관람불가,상업영화,일반영화,94분 22초,스콧 앳킨스,제임스 코스모,,,,
1,엔티티: 죽음의 웹사이트,에두와르도 슐츠,(주)액티버스엔터테인먼트,2016-12-22,페루,공포(호러),청소년관람불가,다양성영화,예술영화,79분 26초,로드리고 팔라(조슈아 역),다니멜라 멘도자(카를라 역),카를로스 카셀라(루카스 역),,,
1,엑소시즘 2017,자레드 콘,(주)케이알씨지,2017-01-02,미국,공포(호러),청소년관람불가,상업영화,,,,,,,,
1,엑소시스트: 사탄의 부활,토미 페어클로스,(주)영화사 안다미로,2018-03-30,미국,공포(호러),15세이상관람가,상업영화,일반영화,110분 45초,펠리사 로즈,,,,,
1,에조: 인류 최후의 전쟁,스벤 크누펠,(주)시네마리퍼블릭,2016-10-06,독일,액션,청소년관람불가,상업영화,일반영화,112분 5초,,,,,,
1,에일리어네이트,마이클 슘웨이,(주)타임픽쳐스,2018-05-08,미국,SF,15세이상관람가,상업영화,일반영화,85분 7초,,,,,,
1,에이컵 친구 아내 - 남편 오기 전에,카츠라기 히로후미,(주)플라이어,2016-07-15,일본,성인물(에로),청소년관람불가,상업영화,일반영화,77분 6초,요시다 하나,이시카와 사다후미,,,,
1,에이지 오브 투모로우,제임스 콘델릭,(주)케이알씨지,2016-01-14,미국,SF,15세이상관람가,상업영화,일반영화,90분 13초,켈리 후,안소니 마크스,로버트 피카르도,,,
1,에이리언: 버뮤다 삼각지대,닉 라이온,(주)케이알씨지,2016-05-19,미국,액션,12세이상관람가,상업영화,일반영화,89분 0초,트레버 도노반,린다 해밀턴,,,,
1,에이리언 토네이도,제프 버,스크린조이,2015-06-04,미국,SF,12세이상관람가,상업영화,일반영화,87분 25초,제프 파헤이,캐리 우러,,,,
1,에이리언 터미네이터,폴 질러,스크린조이,2015-05-14,캐나다,SF,15세이상관람가,상업영화,일반영화,90분 25초,카반 스미스,콜비 조핸슨,니콜 드 보에,,,
1,에이리언 지구대침공,콜린 데이즈,(주)케이알씨지,2018-02-21,미국,SF,청소년관람불가,상업영화,일반영화,92분 0초,제레미 런던,로디 파이퍼,,,,
1,에리카의 극장괴담,에지리 다이,(주)예당씨앤에스,2015-12-12,일본,공포(호러),청소년관람불가,상업영화,일반영화,69분 0초,모모타니 에리카,,,,,
1,에로틱 컴필레이션,"멜라니 로랑,토니 마샬,롤라 드와이옹,레티샤 마송",S&S,2015-07-08,프랑스,멜로/로맨스,청소년관람불가,상업영화,일반영화,95분 7초,헬레네 필리에레스,마크 루크만,,,,
1,에로 코스프레 파티,야마시타 타츠로,(주)도키엔터테인먼트,2017-04-27,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 33초,,,,,,
1,에로 스포츠마사지,후지모리 켄타,(주)도키엔터테인먼트,2017-12-07,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 59초,,,,,,
1,에로 쇼핑몰,우다가와 다이고,(주)영진크리에이티브,2017-02-08,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,74분 35초,,,,,,
1,에너미라인 1994 대전투,마크 누탈,(주)케이알씨지,2018-06-07,영국,액션,청소년관람불가,상업영화,일반영화,102분 46초,,,,,,
1,업소에 팔려버린 아이돌,S.세타니,(주)영진크리에이티브,2017-12-25,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,52분 52초,,,,,,
1,엄마친구의 섹스 무삭제판,최강호,(주)영화사가을,2018-01-11,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 33초,,,,,,
1,엄마친구들 무삭제,이리단,(주)영화사가을,2018-04-26,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,94분 29초,,,,,,
1,엄마친구2 무삭제,김대성,(주)영화사히트,2017-02-20,한국,드라마,청소년관람불가,상업영화,일반영화,102분 40초,박주빈,이은미,,,,
1,엄마친구(무삭제판),명석환,(주)영화사 사계절,2015-11-12,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,85분 1초,허예창,희우,,,,
1,엄마친구 딸 무삭제판,김민식,(주)영화사가을,2017-09-21,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,73분 26초,아야나 리나,,,,,
1,엄마친구 딸,김민식,(주)영화사가을,2017-02-02,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,63분 23초,,,,,,
1,엄마친구 4 무삭제,채준우,(주)영화사 사계절,2018-06-04,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,88분 20초,,,,,,
1,엄마친구 3 무삭제판,명석환,(주)영화사 사계절,2017-07-18,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,91분 44초,,,,,,
1,엄마의 직업 [무삭제판],도봉산,(주)마이애미미디어,2017-12-04,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,94분 30초,이채담(유선),도모세(민석),박영주,,,
1,엄마의 연인은 내남친,우에노 타카히로,(주)도키엔터테인먼트,2016-12-15,일본,성인물(에로),청소년관람불가,상업영화,일반영화,63분 27초,사사키 코코네,,,,,
1,엄마의 불륜 무삭제판,김민식,(주)영화사가을,2017-07-25,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,70분 56초,,,,,,
1,엄마의 불륜,김민식,(주)영화사가을,2017-02-09,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,60분 34초,,,,,,
1,엄마의 밀애,히로아키,(주)영진크리에이티브,2018-04-12,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,64분 56초,,,,,,
1,엄마 친구의 섹스,최강호,(주)영화사가을,2017-08-17,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,60분 3초,,,,,,
1,엄마 친구: 사랑하고 싶은 여자 무삭제판,카에데,(주)영진크리에이티브,2016-09-30,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,64분 27초,엔도 시호리,,,,,
1,엄마 친구 : 여자를 배우다 무삭제판,최강호,(주)영화사가을,2017-07-20,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,71분 28초,,,,,,
1,엄마 친구 : 여자를 배우다,최강호,(주)영화사가을,2017-06-01,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,61분 9초,,,,,,
1,엄마 친구 : 그녀의 섹스고백 무삭제판,최강호,(주)영화사가을,2018-01-09,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,79분 58초,,,,,,
1,엄마 친구 : 그녀의 섹스고백,최강호,(주)영화사가을,2017-09-07,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,68분 34초,,,,,,
1,엄마 애인 -무삭제판,정진호,(주)에이블엔터테인먼트,2018-04-18,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,90분 7초,,,,,,
1,엄딸,강백호,주식회사 이엔터,2016-05-26,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,75분 20초,윤정(수지),이윤정(엄마),김성재,,,
1,얼리전스,마이클 코너스,(주)시네마리퍼블릭,2016-11-24,미국,액션,15세이상관람가,상업영화,일반영화,91분 0초,세스 가벨,파블로 쉬레이버,에이단 퀸,,,
1,언틸 포에버,마이클 린,(주)퍼스트런,2016-10-20,미국,드라마,12세이상관람가,상업영화,일반영화,100분 31초,,,,,,
1,언케이지드,다니엘 로빈스,(주)나우콘텐츠,2016-07-28,미국,공포(호러),청소년관람불가,상업영화,일반영화,95분 17초,진 존스,벤 겟츠,카일 커크패트릭,,,
1,언니들의 속사정: 탐욕의 길,야마우치 다이스케,(주)아컴스튜디오,2016-07-25,일본,성인물(에로),청소년관람불가,상업영화,일반영화,71분 13초,스즈카와 아야네,,,,,
1,어우동: 주인 없는 꽃 무삭제판,이수성,(주)드림팩트엔터테인먼트,2015-06-24,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,107분 10초,백도빈,송은채,여욱환,,,
1,어쌔신즈,마이클 보노모,(주)시네마리퍼블릭,2017-01-19,미국,액션,청소년관람불가,상업영화,일반영화,83분 31초,빌 오버스트 주니어,,,,,
1,어쌔신: 닌자걸,데이빗 프레슬리,(주)케이알씨지,2018-05-01,미국,액션,15세이상관람가,상업영화,일반영화,81분 27초,트리쉘 카나텔라(코트니),지니 웨릭(에이프럴),,,,
1,어쌔신 리벤지,헨리크 쿠토,(주)케이알씨지,2017-04-11,미국,서부극(웨스턴),15세이상관람가,상업영화,일반영화,84분 3초,,,,,,
1,어비스: 메가샤크,에밀 에드윈 스미스,(주)케이알씨지,2016-07-07,미국,액션,12세이상관람가,상업영화,일반영화,85분 30초,크리스토퍼 저지,엘리자베스 롬,,,,
1,어밴던드,존 라잉,(주)블루브릭,2016-03-02,뉴질랜드,드라마,12세이상관람가,상업영화,일반영화,86분 40초,도미닉 퍼셀,피터 피니,그렉 존슨,,,
1,어린장모-무삭제,최은정,스마일컨텐츠,2018-06-15,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,72분 49초,,,,,,
1,어린 형수:강제로 섹스한 날,S.세타니,(주)영진크리에이티브,2017-10-31,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,52분 14초,아사히나 아카리,,,,,
1,어린 형수 3 - 무삭제판,최우성,(주)컨텐츠 빌리지,2018-01-24,한국,멜로/로맨스,청소년관람불가,상업영화,,,,,,,,
1,어린 형수 2,김태수,너바나 필름,2017-02-10,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,95분 31초,한가희,이은미,최정원,,,
1,어린 형수,최우성,핵존슨,2016-09-23,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,81분 10초,핵존슨,최정원,손정원,,,
1,어린 여자: 맛있는 관음-무삭제판,이민환,(주)케이알씨지,2018-03-27,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,89분 18초,,,,,,
1,어린 엄마 - 무삭제판,계장혁,(주)에이블엔터테인먼트,2018-03-26,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,90분 14초,,,,,,
1,어린 아내의 동창회,이시카와 지로,(주)아이브픽쳐스,2017-10-24,일본,드라마,청소년관람불가,상업영화,일반영화,77분 0초,,,,,,
1,어린 아내와 젊은 사위,오무라 킨타로,(주)도키엔터테인먼트,2017-12-01,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 29초,,,,,,
1,어린 아내-무삭제판,화니,(주)케이알씨지,2018-05-29,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,95분 11초,,,,,,
1,어린 아내,타무라 코우노스케,(유)조이앤시네마,2017-06-20,일본,멜로/로맨스,청소년관람불가,상업영화,일반영화,73분 0초,,,,,,
1,어린 신입여직원의 야근,긴 류지,(주)도키엔터테인먼트,2018-02-08,일본,성인물(에로),청소년관람불가,상업영화,일반영화,64분 16초,,,,,,
1,어린 누나-무삭제판,김태수,(주)컨텐츠 빌리지,2018-06-26,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,90분 20초,,,,,,
1,어린 남자와 음란한 섹스-무삭제판-,카리노나 마이,(주)도키엔터테인먼트,2017-07-06,일본,성인물(에로),청소년관람불가,상업영화,일반영화,55분 20초,,,,,,
1,어린 나이에 결혼한 사요,요리다 헤이스케,(주)도키엔터테인먼트,2017-05-18,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 5초,,,,,,
1,어린 BJ 와이프,세이치 히데오,(주)아이브픽쳐스,2018-01-25,일본,기타,청소년관람불가,상업영화,일반영화,70분 0초,,,,,,
1,어디까지 해봤니-유부녀,오부치 아키라,(주)도키엔터테인먼트,2015-11-04,일본,성인물(에로),청소년관람불가,상업영화,일반영화,63분 47초,아라이 마도카,아이자와 유우리,,,,
1,야한여친,박범수,(주)케이알씨지,2017-09-20,한국,드라마,청소년관람불가,상업영화,일반영화,57분 39초,박범수(각본),이영인,이두용,,,
1,야한 체온-백의의천사,이케지마 유타카,(주)도키엔터테인먼트,2016-09-28,일본,성인물(에로),청소년관람불가,상업영화,일반영화,60분 0초,수오 유키코,히다카 유리아,,,,
